,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y
26,0.1649624591585174,0.8174068503326214,0.5638426880117795,0.7798119285095156,0.47667877477792336,0.8140842546678331,0.9230860044219633,0.9420223013426549,0.3962376920348193,0.81419433671114,0.3548361685013583,0.6828353352199084,0.9965706741676412,0.2855706442660653,0.7264793893026675,0.059545342126168944,0.008161896444985514,0.31426896687085976,0.43847711309431514,0.5053161069292978,0.7988045643029515,0.4708347499404272
27,0.3473549447335287,0.4120759117626684,0.754305575116262,0.2944077418629893,0.6821973244605251,0.8481670847679367,0.20176403922761402,0.7882354157838269,0.26958562911743,0.23223126901107508,0.11687515285717451,0.08431601010109109,0.6943245058371946,0.04479107646487386,0.8082681540513666,0.8263269191135039,0.8195417969963157,0.5751707044265273,0.4589769338960638,0.5230824626894568,0.43251920955713913,0.2599115009775645
28,0.9627226568632045,0.5198231462611526,0.5633041865860905,0.5074112720060378,0.3848086787338772,0.5120846612526515,0.6427721757025019,0.28409404353875906,0.9751470902994342,0.7130700723767878,0.6903727672831436,0.5629151681684941,0.34505598782516367,0.3681282539849857,0.09189026548632602,0.412814715496425,0.16575387292207813,0.6199161209678028,0.6256702402284073,0.809812218083905,0.4148699175352542,0.0018737002592490906
29,0.093148429688571,0.14571725100295355,0.403448719237029,0.36564436136629813,0.1938392542762801,0.4131767131220837,0.2181708276216862,0.45624704675388233,0.005028830998236788,0.5735955297461959,0.9777922746305742,0.7214110581170363,0.8093735005155821,0.4955763388252511,0.3693505084414475,0.5515558763756189,0.6251696583118554,0.7330519417906813,0.28770112017875854,0.8392237043431224,0.6898713488768584,0.3760035252745836
30,0.43050238206850017,0.8850298074970209,0.2505646535580699,0.6605663725297664,0.337836838205983,0.9177803998690576,0.47918848121622076,0.7533600117888212,0.38344775821676547,0.03478423514298444,0.048087261982780787,0.7981851029926507,0.6895763725948411,0.942893492769176,0.7304710137026917,0.9866789993617971,0.5792809393562626,0.9701129593259794,0.5677951847335089,0.6048248447378113,0.1531094901083587,0.2844521873834222
31,0.7101200069580279,0.4883544238646284,0.4980068464170583,0.5418652431242083,0.4364203086982897,0.16746856526929976,0.7236256833065455,0.5020130141424034,0.7978340107687065,0.8617818157431029,0.0008026482022172794,0.4811535827510497,0.30386515609725523,0.7276071783097363,0.19986374358943967,0.6187754260263834,0.4609219618484928,0.4227908664669052,0.8854668037863516,0.26668568104612017,0.07933490757192081,8.286652916090908e-05
32,0.8468724301987756,0.3350407638592869,0.3559431513479483,0.5175868774720555,0.1845895766605166,0.122014858668387,0.2682667993995459,0.6462801398018847,0.9793481371848897,0.5914491951598128,0.27513129493546506,0.0007313190672399053,0.5490233461486874,0.957245165927842,0.7420370291933889,0.721176179180129,0.9979825218810651,0.5351601661774618,0.8311080075151088,0.3902980438397017,0.08473312492712773,0.09504310296416076
33,0.1667473855910385,0.38385659776613545,0.907718635557669,0.9419469759817916,0.5159502467891551,0.6199615910943705,0.366001172956428,0.21346594885333445,0.3525497257140238,0.9761848507278241,0.714439086958494,0.9451082432949944,0.35022552741772206,0.15666159305341956,0.9996756568075866,0.9100131004651671,0.38023836474036526,0.2598293533199146,0.36687219302721746,0.021228667373218067,0.520941481747494,1.042397756532632
34,0.918911085871681,0.22575569512681698,0.27188864152830783,0.437733548018775,0.5582691928955954,0.7703528930920938,0.5115689836814045,0.9172613049850364,0.6605937803830716,0.4493088679200156,0.6765767712395763,0.0948145230615242,0.1644831831777828,0.5443039444118979,0.9079603769888784,0.423189558318634,0.5514522882881481,0.8989292880762786,0.5324752602105624,0.9841593142644555,0.8368728527484316,0.23640856843710145
35,0.1840477821273265,0.8788432550827728,0.8289576007234516,0.5280533107840025,0.4965911353383839,0.7801223212519321,0.5403773497582858,0.3109492260960582,0.8206298225115463,0.08693835200455886,0.4262808845934588,0.06505570117659198,0.9062467230780445,0.12620906399020998,0.5379286334087394,0.9095150906972381,0.49424085763301784,0.059930697553211246,0.012873441180715798,0.9728025339808235,0.6516474531214169,0.25515135471119404
36,0.43457302952794974,0.9416354238530995,0.21165173077588792,0.4156995422406479,0.7331611471309368,0.8919705132814295,0.6845803711168957,0.5023621262478446,0.34943177421008886,0.05108840779290533,0.03577433754885546,0.8396873640779541,0.2745647877797301,0.5078098126854349,0.6818674506911331,0.29746054313365056,0.9181669029090378,0.7824608357441727,0.2726266218907022,0.07263770765962585,0.678165315321462,0.18704418815538051
37,0.4991305206257265,0.26095757495659355,0.8986002415667063,0.08509174436431975,0.3733313073267371,0.6191396600761823,0.5618903260386278,0.11447681314705492,0.5014121535947396,0.3685735643351378,0.6062391478267081,0.003130027134591704,0.760063615815088,0.1670845564783196,0.771495575151262,0.5077345769945774,0.2581325485196271,0.8383913980726256,0.9697765072179539,0.6520135879478567,0.7609210162275969,0.0032809033777964655
38,0.5111175220648844,0.5257163795185434,0.19938488665650156,0.31560685595905597,0.6074739211701818,0.6818960826739418,0.7466528302949117,0.781639110787146,0.46179417732192946,0.9072457678529151,0.4647458304201368,0.8267367220437772,0.05959756206116331,0.3544924679803285,0.9810519703866887,0.31598809450121385,0.7143094016247329,0.43187934270485856,0.6755339331009544,0.7855750249577165,0.14034767517308516,0.0024949293954527746
39,0.40126774117764646,0.902117715262913,0.08782072643081842,0.3588835778162776,0.842123644149025,0.9709778194956475,0.44913536819485284,0.9722634051737816,0.18498883164207983,0.8007402943590342,0.3766269910285808,0.36233511256124773,0.11594950801709396,0.7232126757780848,0.8527010226120932,0.9446318401170171,0.7662997535656919,0.40444069052029,0.3471035876142878,0.7936919637878915,0.8495751996352908,0.8576921962785382
40,0.4947915105987952,0.586884986320452,0.10131378732723136,0.7666041710928003,0.3439984743137899,0.33698276837558083,0.07215716064696388,0.41046133493372544,0.2745108467393354,0.7550408573509585,0.2879579583050968,0.8081066615838074,0.0654989670682558,0.3291687831409703,0.7732727630146545,0.17137420709436463,0.6813584813306103,0.36071547221900113,0.2277214132498793,0.831760672438089,0.939908605694269,0.009359111940690699
41,0.8173282481012378,0.6976204520006409,0.8883119002100863,0.9935178961549452,0.7040334818116457,0.7696144071780394,0.066626496068474,0.05805118523511327,0.5719018952484671,0.38616281326607693,0.8297030263321877,0.8216673738073649,0.2211332576476177,0.29674849192160535,0.7156181496210089,0.6246126082858584,0.6649345654645569,0.14382517755865218,0.9984594159856329,0.6768522728629597,0.22343844920329267,3.392044970829325
42,0.5799506969643324,0.6410445714213784,0.3430242405309457,0.6064110412037063,0.6781953442673307,0.50719917645359,0.655533059058897,0.1059128012621531,0.35839374869004564,0.4464674629856956,0.3070732433820024,0.6453813058310369,0.29000927193063497,0.6391779070931445,0.5228278928333079,0.5266967010924889,0.004616610937504698,0.2526203867971285,0.7970881764168333,0.6557401324856008,0.6071371692683175,0.019639282534030748
43,0.2657855703713294,0.9934827928432076,0.8380249339672303,0.709018938190079,0.2459292164403148,0.36798841568087626,0.7738250663392248,0.8120267809177145,0.7457199030422476,0.6310982209706699,0.37887151874466957,0.22375537245239788,0.7293651969423068,0.1201416242507885,0.5593134549247982,0.005974570995318742,0.8628475478664295,0.03434766301997852,0.7947488280132563,0.5772001671218022,0.9101096903744168,1.5791542685065738
44,0.30918372552591816,0.2521154387440817,0.4371299891099025,0.9884781299308918,0.2354200601211926,0.5244540307087331,0.7356736057150036,0.05009296615438627,0.48579586693953447,0.9981125642244969,0.25880607093498303,0.4158620974458296,0.7080424057412296,0.1120189816825668,0.9802267217165143,0.8518440233756629,0.2108814827637554,0.4453953627581949,0.029423790904555266,0.9208347098041381,0.8789794996402668,0.3017595828009299
45,0.2055678040451444,0.47785154323568513,0.006616752220554494,0.1639201187934998,0.25578068962140393,0.8505452315692048,0.7031145064448198,0.17759818981351588,0.2649601578400651,0.3533294265517226,0.5322164991747589,0.485051526646806,0.21022391821842257,0.7581352980745776,0.578019718886101,0.6350313420199176,0.41443644660447376,0.6312038071881213,0.7176557756514598,0.7779925133006363,0.3316507022595498,0.18472524516555244
46,0.4639664281802685,0.6798282199330866,0.2817477882393266,0.010183455930461941,0.43255028388659605,0.11885968182031874,0.27947149903906243,0.22912683450939747,0.9607842485143949,0.6361426632307007,0.13529419644267157,0.8710502556176765,0.5035254559710588,0.08251878094256614,0.5605413785764154,0.37774980602584085,0.8868794635296691,0.23570356847796842,0.48075274881690366,0.9897374592015656,0.8354949429416253,0.17692384725004492
47,0.4775801639934573,0.08395656107167451,0.20377940818115167,0.3048148657774085,0.8303012831714426,0.281926898806132,0.13696218336471097,0.7634286243591153,0.42724999311579553,0.9070631996881117,0.406452478717628,0.323301860254432,0.4988428433618578,0.4604962348558615,0.15630120633327868,0.08982187450845601,0.03644587843972063,0.6642616417406917,0.7958126220006996,0.9225924143917893,0.7661395883632104,0.1239458021043041
48,0.8601477393639376,0.251195329293589,0.6730474725271504,0.22394384171360476,0.1310172980266374,0.42826896882812293,0.11023222281010424,0.7149815363144999,0.8555764334047368,0.012394393559256095,0.582314452319819,0.8562491581879867,0.22510026035502465,0.09599810950871307,0.14598358567999203,0.6458374361774504,0.15143564906166035,0.3728332584453287,0.5662155147327681,0.349617820972912,0.7553304337616793,1.3902055538572193
49,0.7954534788629261,0.6630551418732584,0.17927502247290128,0.4362689303056707,0.07195448454352912,0.5864835788948202,0.0274595919502223,0.5457320831366637,0.38866100948056426,0.5851940391235456,0.13606472588638052,0.2337485321599161,0.4068361471383969,0.48478755148765496,0.12455615405614562,0.17714529953863414,0.48316345140612554,0.9976720567707464,0.31553378730492854,0.33185356820969486,0.41312792507776624,0.20935925758347548
50,0.7453201961467654,0.5139091561106484,0.8807063670353593,0.34627511924599536,0.2392759094787404,0.8606309207833389,0.7038073391723677,0.3670806815027206,0.30467728712846887,0.033200803798909356,0.028052893279378648,0.4487980946623489,0.41993845010242653,0.7306203233471111,0.44261283666630424,0.014406236129564057,0.6157719955646809,0.27710724566427286,0.682098847056149,0.9285984368287581,0.7700480530500177,0.05760182371950989
51,0.7314070328335857,0.6310695711572388,0.18146479843230945,0.9738718051963513,0.2835941480100701,0.5986331234903508,0.749952178299875,0.7647209680509386,0.8503821540594647,0.3261919423398811,0.8738395448284174,0.4750640147364306,0.7912525351059846,0.35390927298253066,0.5839561085793981,0.36496967313206363,0.5715190893266576,0.5267172614410491,0.011759237845768308,0.3324112755482402,0.2549212985478795,0.8337378929364065
52,0.7416281440848876,0.9835863308140826,0.23190263078340267,0.02953405832210397,0.19987492248968253,0.9038285999783189,0.3788452793495319,0.543133080542196,0.5212944321617865,0.529806052418801,0.3698390160618187,0.09419951268784534,0.36350323978647653,0.9344655324576358,0.9725498865876652,0.35157272892124525,0.4912777417095849,0.560572110057618,0.3247049163341029,0.7450806017471683,0.9813283260970381,1.6511588463270774
53,0.04364331487166143,0.32823314013965776,0.4415966861164365,0.5908129702447033,0.6712971914747625,0.7998775983525768,0.7267017840588585,0.6007540067408949,0.5041399132931612,0.48378138104836477,0.6654195375594637,0.5368782587244894,0.4954737855517713,0.15510992786245134,0.4396905466052321,0.2451709083507456,0.3464083351269391,0.9513575585581409,0.12980355656481915,0.8707532585409417,0.7796755961026318,0.04030730401391575
54,0.5489960817161726,0.30287316200275083,0.922124520027103,0.050946456113752696,0.568362361668063,0.3829012681002816,0.7382961301864678,0.8086788383147321,0.14266682775341707,0.9960967528660423,0.45363223379226475,0.9857184063051174,0.3945076084715575,0.3767109421868944,0.45717597538035853,0.4327936304422731,0.38731764758150905,0.7008849836276451,0.32883852712018824,0.7479839342242111,0.09615740356008975,0.3172501081036991
55,0.1819692955486394,0.8498392893651643,0.9269311525448638,0.4637115455450962,0.7698213942352172,0.8660904939918522,0.5178499324177092,0.71712133575615,0.5446755467031213,0.3042900240209693,0.9472271399946074,0.6645952938938202,0.6499930685401513,0.7188508270685114,0.6585446573628063,0.7924190504385423,0.7131807698360252,0.4143704397385734,0.7299458328070634,0.7723786215947258,0.06087549488799407,0.40869009354050584
56,0.5973820306360592,0.35357277248739605,0.5028871146104644,0.724264064583711,0.22791500084695224,0.3883335964969897,0.28175162774258744,0.8335761762788264,0.049142145234752195,0.12881333574901108,0.17357634498917995,0.8055030970320965,0.33737155689556875,0.14957261231577695,0.3811505843843401,0.40204436825689177,0.818157734205178,0.5741809822306707,0.6336789481627717,0.8484582671397152,0.5487485129360853,0.004307529925984122
57,0.2527511949244282,0.7260868884789256,0.255853200662186,0.5237124997275778,0.3751463184826807,0.147885206208427,0.5969331994360222,0.4946188484774838,0.013583181557567086,0.1950472567031132,0.8398412365622736,0.014031667772669057,0.9246419466735011,0.2518170659561444,0.0456534936420071,0.9050224320992332,0.1900304151146328,0.16530265735207222,0.9500131806062347,0.9566644019908264,0.5837001115046095,0.13696259135133068
58,0.23634183142699006,0.04360200023344349,0.6757390936708886,0.01581189136959137,0.6352959780596715,0.7913639066910039,0.7380557274367893,0.825284596145291,0.2599676719557775,0.010084969058320124,0.8003658705260683,0.7059009657937555,0.4950851244066935,0.684019043399132,0.379759787883695,0.5301284730236252,0.3626936525091514,0.019587633139688823,0.5642811641130961,0.37481721438621224,0.5620078651638023,2.639304555117241
59,0.8904484142208169,0.19927580523902014,0.5207483626439046,0.3630874172520318,0.39275172433744404,0.8725035380892694,0.4322715694222716,0.44526211070621785,0.4644623520177142,0.301615462013841,0.12226349152758176,0.46946634711073915,0.8191523563424176,0.7915068809953678,0.3641652992358787,0.3490331306897952,0.7139049661938558,0.7010375834133129,0.7992118655843367,0.5488828718858471,0.37417387353645676,0.03737862081714545
60,0.553736558737002,0.3042006570451032,0.4066853340632015,0.034722245567011825,0.9435630565300777,0.260754967090414,0.8785808010344119,0.7145898085826404,0.9338350455323772,0.2551800762536334,0.746264785293283,0.5148865571763586,0.5178612612432033,0.8731569880299309,0.03423773016906623,0.8773854930092138,0.8993247802605979,0.7980802466517792,0.9453660734081245,0.12919353858461977,0.5423626797221919,0.1733365329641195
61,0.8821319442404315,0.7226726154456622,0.8666605527752606,0.9445504373064941,0.6697078038178397,0.8749487298868511,0.9291224000169441,0.4212778823055331,0.3876699855796703,0.7654811876160407,0.9276629662818489,0.11803220138145391,0.4066303598893304,0.5936066738245076,0.14700284519783544,0.17941488003018452,0.21336316089019727,0.7564810527283446,0.7018390636302281,0.30141790913510796,0.8290178841097238,3.471363809877631
62,0.3699157008279008,0.343805699942328,0.39600605354424495,0.5502103718105849,0.1567512664533447,0.7302146992714308,0.45076583734002273,0.7833999382175052,0.7357731387206439,0.08781235655053114,0.18282080968939465,0.6838159251793852,0.8115223493123402,0.25371087183376506,0.33689176905918433,0.9471827046558408,0.5097024127112295,0.3614830451116957,0.9039472883258763,0.4670733702298154,0.18378154085949827,0.03553532181987589
63,0.37590657606385547,0.8936103472046621,0.15354727459309236,0.5906207224550578,0.7534640833517903,0.7135369105453591,0.19665376740836826,0.04119166566305826,0.596267149337225,0.26691920117757867,0.27213914051519483,0.291716939122337,0.21830839141897115,0.5482077930892195,0.5653752401116383,0.6241011874141423,0.24085368637982307,0.22766770514381587,0.6145090562685126,0.9800658961689401,0.6431788171169044,0.4172937930860081
64,0.014819115906036186,0.3336364274007065,0.9521541819975082,0.25578001020987834,0.7996886634987354,0.8008235546580079,0.26749750461745603,0.06352974158157605,0.885539065501257,0.07188738864213078,0.2620541573209732,0.7968345676594909,0.23854874191114922,0.8445236984458917,0.7939658675504376,0.041374101599178564,0.9522212184072746,0.057691788603257806,0.9435696558189612,0.1365846899031004,0.4551403039490197,4.622634443842657
65,0.49987958877698935,0.6403642545141803,0.42647553246668507,0.8880858745780558,0.8109754462329937,0.13691388913169567,0.7069340030574929,0.8073688396545736,0.26057044959102804,0.12968205417745615,0.38906751223092584,0.20494690776350458,0.41802944818451937,0.45487971209237005,0.678891742382564,0.8018287671523878,0.3578296376834853,0.3763320858485325,0.42351679910678763,0.6341743559887589,0.38268841606075243,0.0001284078953890999
66,0.4084829761422584,0.5474402913069047,0.11377353845984205,0.7442661465455618,0.8514402031706186,0.6282672406895504,0.7275212233410502,0.5637446905300549,0.8397597028927488,0.7227442049719557,0.40088549466615353,0.7531989194857335,0.7875976534806995,0.19749842807712348,0.8313867004501084,0.07448414276041035,0.10637808052453292,0.6747380745983909,0.5182116216060032,0.24832941703989364,0.30475643190693225,0.07010547069325714
67,0.3008859062588555,0.975759488706329,0.963713169971345,0.8603827641798324,0.2547733216840932,0.4491476544762805,0.3415030082283844,0.06402626846864891,0.504282942705604,0.2666460806363996,0.12137230857378276,0.8559694519031488,0.4143612179372495,0.38133277847856933,0.7821264993996516,0.9690478605703984,0.5012135806975389,0.9087429145449196,0.7102690571741632,0.5326066618126729,0.7535441085313912,2.463855820870949
68,0.42268806640219836,0.8861070190728183,0.17011113896721053,0.5259563294748345,0.7025995120434831,0.12894224560094134,0.1112293305187941,0.6291442811922793,0.48674759136997664,0.8711160847683682,0.14322876177712157,0.5989395586484478,0.7493872302776909,0.29044829345589535,0.7077212743097685,0.9306225131274167,0.43519046971382674,0.5191261260880827,0.5644754620699972,0.5583573423159081,0.6062911455028601,0.09936370981908368
